Make	Model	Rating
TOYOTA	TACOMA	4.233716475095786
TOYOTA	TACOMA 4WD	4.578544061302682
TOYOTA	TACOMA 4WD	4.578544061302682
TOYOTA	TACOMA 4WD	4.099616858237548
TOYOTA	TACOMA 4WD	3.831417624521073
TOYOTA	TUNDRA	3.697318007662836
TOYOTA	TUNDRA	3.295019157088123
TOYOTA	TUNDRA 4WD	3.352490421455939
TOYOTA	TUNDRA 4WD	2.6819923371647514
TOYOTA	VENZA	5.421455938697318
TOYOTA	VENZA	5.1915708812260535
TOYOTA	VENZA 4WD	5.363984674329502
TOYOTA	VENZA 4WD	5.019157088122606
TOYOTA	YARIS	6.781609195402299
TOYOTA	YARIS	6.877394636015326
VOLKSWAGEN	BEETLE	6.245210727969349
VOLKSWAGEN	BEETLE	6.168582375478927
VOLKSWAGEN	BEETLE	5.996168582375479
VOLKSWAGEN	BEETLE	5.938697318007663
VOLKSWAGEN	BEETLE TDI (modified)	6.494252873563219
VOLKSWAGEN	BEETLE TDI (modified)	6.4750957854406135
VOLKSWAGEN	BEETLE CONVERTIBLE	6.168582375478927
VOLKSWAGEN	BEETLE CONVERTIBLE	5.862068965517242
VOLKSWAGEN	BEETLE CONVERTIBLE	5.938697318007663
VOLKSWAGEN	CC	5.900383141762452
VOLKSWAGEN	CC	5.766283524904215
VOLKSWAGEN	CC 4MOTION	4.8084291187739465
VOLKSWAGEN	EOS	5.804597701149426
VOLKSWAGEN	GOLF	6.436781609195402
VOLKSWAGEN	GOLF	6.4750957854406135
VOLKSWAGEN	GOLF TDI (modified)	6.609195402298851
VOLKSWAGEN	GOLF TDI (modified)	6.590038314176246
VOLKSWAGEN	GOLF GTI	6.245210727969349
VOLKSWAGEN	GOLF GTI	6.340996168582375
VOLKSWAGEN	GOLF SPORTWAGON	6.302681992337165
VOLKSWAGEN	GOLF SPORTWAGON	6.379310344827586
VOLKSWAGEN	GOLF SPORTWAGON TDI (modified)	6.551724137931035
VOLKSWAGEN	GOLF SPORTWAGON TDI (modified)	6.57088122605364
VOLKSWAGEN	JETTA	6.513409961685824
VOLKSWAGEN	JETTA	6.4750957854406135
VOLKSWAGEN	JETTA	6.0727969348659006
VOLKSWAGEN	JETTA	6.302681992337165
VOLKSWAGEN	JETTA TDI (modified)	6.647509578544062
VOLKSWAGEN	JETTA TDI (modified)	6.628352490421456
VOLKSWAGEN	JETTA GLI	6.130268199233717
VOLKSWAGEN	JETTA GLI	6.0727969348659006
VOLKSWAGEN	JETTA HYBRID	7.662835249042146
VOLKSWAGEN	PASSAT	6.340996168582375
VOLKSWAGEN	PASSAT	6.302681992337165
VOLKSWAGEN	PASSAT TDI (modified)	6.4559386973180075
VOLKSWAGEN	PASSAT TDI (modified)	6.513409961685824
VOLKSWAGEN	PASSAT	5.421455938697318
VOLKSWAGEN	TIGUAN	5.363984674329502
VOLKSWAGEN	TIGUAN	5.057471264367816
VOLKSWAGEN	TIGUAN 4MOTION	5.287356321839081
VOLKSWAGEN	TOUAREG	4.406130268199234
VOLKSWAGEN	TOUAREG TDI (modified)	4.693486590038314
VOLVO	S60 POLESTAR AWD	5.153256704980843
VOLVO	S60 T5 	6.302681992337165
VOLVO	S60 T5 AWD	5.555555555555555
VOLVO	S60 T6   	6.0727969348659006
VOLVO	S60 T6 AWD	5.057471264367816
VOLVO	S80 T5	6.302681992337165
VOLVO	S80 T6 AWD	5.057471264367816
VOLVO	V60 CC	6.130268199233717
VOLVO	V60 CC AWD	5.459770114942529
VOLVO	V60 POLESTAR AWD	5.153256704980843
VOLVO	V60 T5	6.302681992337165
VOLVO	V60 T5 AWD	5.555555555555555
VOLVO	V60 T6 AWD	5.057471264367816
VOLVO	XC60 3.2 AWD	4.942528735632184
VOLVO	XC60 T5	6.130268199233717
VOLVO	XC60 T5 AWD	4.980842911877395
VOLVO	XC60 T6  	5.862068965517242
VOLVO	XC60 T6 AWD	4.75095785440613
VOLVO	XC70 3.2 AWD	5.019157088122606
VOLVO	XC70 T5	6.130268199233717
VOLVO	XC70 T6 AWD	4.75095785440613
ACURA	ILX	6.379310344827586
ACURA	MDX SH-AWD	5.134099616858238
ACURA	MDX SH-AWD ELITE	5.1915708812260535
ACURA	RDX AWD	5.2298850574712645
ACURA	RLX	5.49808429118774
ACURA	RLX HYBRID	6.551724137931035
ACURA	TLX	6.245210727969349
ACURA	TLX SH-AWD	5.670498084291188
ALFA ROMEO	4C	6.226053639846743
ASTON MARTIN	DB9 GT	3.007662835249042
ASTON MARTIN	RAPIDE S	3.6398467432950197
ASTON MARTIN	VANQUISH	3.371647509578544
ASTON MARTIN	V8 VANTAGE	3.42911877394636
ASTON MARTIN	V8 VANTAGE	3.0651340996168583
ASTON MARTIN	VANTAGE GT	3.42911877394636
ASTON MARTIN	VANTAGE GT	3.0651340996168583
ASTON MARTIN	V8 VANTAGE S	3.42911877394636
ASTON MARTIN	V8 VANTAGE S	3.0651340996168583
ASTON MARTIN	V12 VANTAGE S	2.528735632183908
AUDI	A3	6.0919540229885065
AUDI	A3 QUATTRO	6.149425287356323
AUDI	A3 CABRIOLET QUATTRO	6.015325670498084
AUDI	A4	5.938697318007663
AUDI	A4 QUATTRO	5.708812260536399
AUDI	A4 QUATTRO	5.900383141762452
AUDI	A4 ALLROAD QUATTRO	5.555555555555555
AUDI	A5 QUATTRO	5.708812260536399
AUDI	A5 QUATTRO	5.900383141762452
AUDI	A5 CABRIOLET QUATTRO	5.593869731800766
AUDI	A6 QUATTRO	5.957854406130268
AUDI	A6 QUATTRO	5.555555555555555
AUDI	A6 QUATTRO TDI (modified)	5.919540229885058
AUDI	A7 QUATTRO	5.555555555555555
AUDI	A7 QUATTRO TDI (modified)	5.919540229885058
AUDI	A8 QUATTRO	5.268199233716476
AUDI	A8 QUATTRO	5.2298850574712645
AUDI	A8 QUATTRO TDI (modified)	5.708812260536399
AUDI	A8L QUATTRO	5.114942528735632
AUDI	A8L QUATTRO	3.409961685823755
AUDI	Q3	5.363984674329502
AUDI	Q3 QUATTRO	5.402298850574713
AUDI	Q5 QUATTRO	5.325670498084292
AUDI	Q5 QUATTRO	4.885057471264368
AUDI	Q5 QUATTRO TDI (modified)	5.325670498084292
AUDI	Q5 HYBRID QUATTRO	5.996168582375479
AUDI	RS 7 QUATTRO	4.0038314176245215
AUDI	S3 QUATTRO	5.957854406130268
AUDI	S4 QUATTRO	5.076628352490422
AUDI	S4 QUATTRO	4.770114942528736
AUDI	S5 QUATTRO	5.076628352490422
AUDI	S5 QUATTRO	4.770114942528736
AUDI	S5 CABRIOLET QUATTRO	4.904214559386974
AUDI	S6 QUATTRO	4.96168582375479
AUDI	S7 QUATTRO	4.923371647509579
AUDI	S8 QUATTRO	4.252873563218391
AUDI	SQ5 QUATTRO	4.540229885057472
AUDI	TT COUPE QUATTRO	5.996168582375479
AUDI	TT ROADSTER QUATTRO	5.996168582375479
AUDI	TTS COUPE QUATTRO	5.74712643678161
BENTLEY	CONTINENTAL GT	4.118773946360154
BENTLEY	CONTINENTAL GT	3.1034482758620694
BENTLEY	CONTINENTAL GT CONVERTIBLE	3.5440613026819925
BENTLEY	CONTINENTAL GT CONVERTIBLE	2.8160919540229887
BENTLEY	FLYING SPUR	3.6015325670498086
BENTLEY	FLYING SPUR	2.567049808429119
BENTLEY	MULSANNE	2.183908045977012
BMW	228i	6.226053639846743
BMW	228i	5.957854406130268
BMW	228i xDRIVE	6.03448275862069
BMW	228i xDRIVE CABRIOLET	5.996168582375479
BMW	320i	6.226053639846743
BMW	320i	5.957854406130268
BMW	320i xDRIVE	6.03448275862069
BMW	328d xDRIVE	6.494252873563219
BMW	328d xDRIVE TOURING	6.494252873563219
BMW	328i xDRIVE	5.996168582375479
BMW	328i xDRIVE GRAN TURISMO	5.996168582375479
BMW	328i xDRIVE TOURING	5.996168582375479
BMW	335i xDRIVE GRAN TURISMO	5.440613026819924
BMW	340i	5.842911877394636
BMW	340i	5.574712643678161
BMW	340i xDRIVE	5.862068965517242
BMW	340i xDRIVE	5.383141762452108
BMW	428i CABRIOLET	5.957854406130268
BMW	428i COUPE	6.226053639846743
BMW	428i COUPE	5.957854406130268
BMW	428i GRAN COUPE	5.957854406130268
BMW	428i GRAN COUPE	5.977011494252873
BMW	428i xDRIVE CABRIOLET	5.766283524904215
BMW	428i xDRIVE COUPE	5.996168582375479
BMW	428i xDRIVE GRAN COUPE	5.996168582375479
BMW	435i CABRIOLET	5.555555555555555
BMW	435i COUPE	5.555555555555555
BMW	435i COUPE	5.287356321839081
BMW	435i xDRIVE CABRIOLET	5.440613026819924
BMW	435i xDRIVE COUPE	5.440613026819924
BMW	435i xDRIVE COUPE	5.268199233716476
BMW	435i xDRIVE GRAN COUPE	5.440613026819924
BMW	528i xDRIVE	5.996168582375479
BMW	535d xDRIVE	5.938697318007663
BMW	535i xDRIVE	5.440613026819924
BMW	535i xDRIVE GRAN TURISMO	4.96168582375479
BMW	550i xDRIVE	4.482758620689656
BMW	550i xDRIVE GRAN TURISMO	4.578544061302682
BMW	640i xDRIVE CABRIOLET	5.440613026819924
BMW	640i xDRIVE GRAN COUPE	5.440613026819924
BMW	650i xDRIVE CABRIOLET	4.578544061302682
BMW	650i xDRIVE COUPE	4.482758620689656
BMW	650i xDRIVE GRAN COUPE	4.578544061302682
BMW	750i xDRIVE	4.578544061302682
BMW	750Li xDRIVE	4.578544061302682
BMW	ACTIVEHYBRID 5	5.804597701149426
BMW	ALPINA B6 xDRIVE GRAN COUPE	4.578544061302682
BMW	M2	5.325670498084292
BMW	M2	5.019157088122606
BMW	M235i	5.555555555555555
BMW	M235i	5.306513409961686
BMW	M235i CABRIOLET	5.555555555555555
BMW	M235i CABRIOLET	5.287356321839081
BMW	M235i xDRIVE	5.440613026819924
BMW	M235i xDRIVE CABRIOLET	5.440613026819924
BMW	M3	4.559386973180077
BMW	M3	4.8084291187739465
BMW	M4 CABRIOLET	4.597701149425288
BMW	M4 CABRIOLET	4.674329501915709
BMW	M4 COUPE	4.559386973180077
BMW	M4 COUPE	4.8084291187739465
BMW	M5	3.409961685823755
BMW	M5	3.8505747126436782
BMW	M6	3.409961685823755
BMW	M6	3.8505747126436782
BMW	M6 CABRIOLET	3.409961685823755
BMW	M6 CABRIOLET	3.8505747126436782
BMW	M6 GRAN COUPE	3.409961685823755
BMW	M6 GRAN COUPE	3.8505747126436782
BMW	X1 xDRIVE28i	5.881226053639847
BMW	X3 xDRIVE28d	5.957854406130268
BMW	X3 xDRIVE28i	5.574712643678161
BMW	X3 xDRIVE35i	5.076628352490422
BMW	X4 M40i	4.942528735632184
BMW	X4 xDRIVE28i	5.440613026819924
BMW	X4 xDRIVE35i	5.076628352490422
BMW	X5 M	3.42911877394636
BMW	X5 xDRIVE35d	5.53639846743295
BMW	X5 xDRIVE35i	4.846743295019158
BMW	X5 xDRIVE50i	3.831417624521073
BMW	X6 M	3.42911877394636
BMW	X6 xDRIVE35i	4.846743295019158
BMW	X6 xDRIVE50i	3.831417624521073
BMW	Z4 sDRIVE28i	5.938697318007663
BMW	Z4 sDRIVE28i	5.957854406130268
BMW	Z4 sDRIVE35i	4.597701149425288
BMW	Z4 sDRIVE35is	4.597701149425288
BUICK	ENCLAVE	3.9655172413793105
BUICK	ENCLAVE AWD	3.812260536398468
BUICK	ENCORE	6.187739463601533
BUICK	ENCORE AWD	5.881226053639847
BUICK	ENCORE SPORT TOURING	6.513409961685824
BUICK	ENCORE SPORT TOURING AWD	6.32183908045977
BUICK	ENVISION AWD	5.24904214559387
BUICK	LACROSSE FFV	4.865900383141763
BUICK	LACROSSE FFV	5.019157088122606
BUICK	LACROSSE eASSIST	6.302681992337165
BUICK	LACROSSE AWD FFV	4.75095785440613
BUICK	LACROSSE AWD FFV	4.96168582375479
BUICK	REGAL	5.574712643678161
BUICK	REGAL	5.593869731800766
BUICK	REGAL eASSIST	6.302681992337165
BUICK	REGAL AWD	5.172413793103448
BUICK	VERANO	5.574712643678161
BUICK	VERANO	5.593869731800766
BUICK	VERANO	5.708812260536399
CADILLAC	ATS	5.881226053639847
CADILLAC	ATS	5.402298850574713
CADILLAC	ATS	5.900383141762452
CADILLAC	ATS	5.53639846743295
CADILLAC	ATS AWD	5.766283524904215
CADILLAC	ATS AWD	5.268199233716476
CADILLAC	ATS-V	4.3869731800766285
CADILLAC	ATS-V	4.46360153256705
CADILLAC	CT6	5.74712643678161
CADILLAC	CT6 AWD	4.96168582375479
CADILLAC	CT6 AWD	5.076628352490422
CADILLAC	CTS	5.766283524904215
CADILLAC	CTS	5.53639846743295
CADILLAC	CTS AWD	5.6130268199233715
CADILLAC	CTS AWD	5.268199233716476
CADILLAC	CTS Vsport	4.3869731800766285
CADILLAC	CTS-V	3.6398467432950197
CADILLAC	ESCALADE 4WD	3.773946360153257
CADILLAC	SRX	4.501915708812261
CADILLAC	SRX AWD	4.252873563218391
CADILLAC	XTS	4.96168582375479
CADILLAC	XTS AWD	4.770114942528736
CADILLAC	XTS Vsport AWD	4.21455938697318
CHEVROLET	CAMARO	5.823754789272031
CHEVROLET	CAMARO	5.6130268199233715
CHEVROLET	CAMARO	5.24904214559387
CHEVROLET	CAMARO	5.0
CHEVROLET	CAMARO SS	4.789272030651341
CHEVROLET	CAMARO SS	4.559386973180077
CHEVROLET	CITY EXPRESS	5.78544061302682
CHEVROLET	COLORADO	5.268199233716476
CHEVROLET	COLORADO	5.153256704980843
CHEVROLET	COLORADO	5.172413793103448
CHEVROLET	COLORADO	4.923371647509579
CHEVROLET	COLORADO 4WD	4.923371647509579
CHEVROLET	COLORADO 4WD	4.693486590038314
CHEVROLET	COLORADO 4WD	4.655172413793104
CHEVROLET	CORVETTE	4.731800766283525
CHEVROLET	CORVETTE	4.96168582375479
CHEVROLET	CORVETTE Z06	3.5823754789272035
CHEVROLET	CORVETTE Z06	4.0038314176245215
CHEVROLET	CRUZE	6.954022988505747
CHEVROLET	CRUZE	6.800766283524904
CHEVROLET	CRUZE PREMIER	6.9348659003831425
CHEVROLET	CRUZE LIMITED	6.4750957854406135
CHEVROLET	CRUZE LIMITED	6.513409961685824
CHEVROLET	CRUZE LIMITED	6.03448275862069
CHEVROLET	CRUZE LIMITED	6.360153256704981
CHEVROLET	CRUZE LIMITED ECO	6.53256704980843
CHEVROLET	CRUZE LIMITED ECO	6.800766283524904
CHEVROLET	EQUINOX	5.900383141762452
CHEVROLET	EQUINOX	4.540229885057472
CHEVROLET	EQUINOX FFV	5.900383141762452
CHEVROLET	EQUINOX FFV	5.766283524904215
CHEVROLET	EQUINOX AWD	5.49808429118774
CHEVROLET	EQUINOX AWD	4.252873563218391
CHEVROLET	EQUINOX AWD FFV	5.49808429118774
CHEVROLET	EQUINOX AWD FFV	5.478927203065134
CHEVROLET	EXPRESS 2500 PASSENGER	1.5517241379310356
CHEVROLET	EXPRESS 3500 PASSENGER	1.0919540229885065
CHEVROLET	IMPALA	5.881226053639847
CHEVROLET	IMPALA FFV	5.24904214559387
CHEVROLET	IMPALA FFV	5.421455938697318
CHEVROLET	IMPALA DUAL FUEL	4.789272030651341
CHEVROLET	IMPALA DUAL FUEL	5.919540229885058
CHEVROLET	MALIBU	6.57088122605364
CHEVROLET	MALIBU	5.957854406130268
CHEVROLET	MALIBU LIMITED	6.130268199233717
CHEVROLET	MALIBU HYBRID	7.662835249042146
CHEVROLET	SILVERADO	4.291187739463602
CHEVROLET	SILVERADO	3.716475095785441
CHEVROLET	SILVERADO FFV	4.636015325670498
CHEVROLET	SILVERADO FFV	4.559386973180077
CHEVROLET	SILVERADO FFV	4.291187739463602
CHEVROLET	SILVERADO FFV	4.521072796934866
CHEVROLET	SILVERADO 4WD	4.118773946360154
CHEVROLET	SILVERADO 4WD	3.6398467432950197
CHEVROLET	SILVERADO 4WD FFV	4.329501915708812
CHEVROLET	SILVERADO 4WD FFV	4.233716475095786
CHEVROLET	SILVERADO 4WD FFV	4.137931034482759
CHEVROLET	SILVERADO 4WD FFV	4.348659003831418
CHEVROLET	SILVERADO eASSIST 4WD	4.17624521072797
CHEVROLET	SONIC	6.398467432950191
CHEVROLET	SONIC	6.647509578544062
CHEVROLET	SONIC	6.264367816091954
CHEVROLET	SONIC	6.417624521072797
CHEVROLET	SONIC RS	6.264367816091954
CHEVROLET	SONIC RS	6.379310344827586
CHEVROLET	SONIC 5	6.398467432950191
CHEVROLET	SONIC 5	6.647509578544062
CHEVROLET	SONIC 5	6.264367816091954
CHEVROLET	SONIC 5	6.417624521072797
CHEVROLET	SONIC 5 RS	6.264367816091954
CHEVROLET	SONIC 5 RS	6.379310344827586
CHEVROLET	SPARK	6.992337164750959
CHEVROLET	SPARK	6.896551724137931
CHEVROLET	SUBURBAN	4.17624521072797
CHEVROLET	SUBURBAN FFV	4.17624521072797
CHEVROLET	SUBURBAN FFV	4.482758620689656
CHEVROLET	SUBURBAN 4WD	4.022988505747127
CHEVROLET	SUBURBAN 4WD FFV	4.022988505747127
CHEVROLET	SUBURBAN 4WD FFV	3.9272030651341003
CHEVROLET	TAHOE	4.17624521072797
CHEVROLET	TAHOE FFV	4.17624521072797
CHEVROLET	TAHOE FFV	4.482758620689656
CHEVROLET	TAHOE 4WD	4.061302681992338
CHEVROLET	TAHOE 4WD FFV	4.061302681992338
CHEVROLET	TAHOE 4WD FFV	4.252873563218391
CHEVROLET	TRAVERSE	3.9655172413793105
CHEVROLET	TRAVERSE AWD	3.812260536398468
CHEVROLET	TRAX	6.302681992337165
CHEVROLET	TRAX	6.360153256704981
CHEVROLET	TRAX 4WD	6.0727969348659006
CHRYSLER	200 FFV	6.206896551724139
CHRYSLER	200 FFV	6.436781609195402
CHRYSLER	200 FFV	5.421455938697318
CHRYSLER	200 FFV	5.689655172413794
CHRYSLER	200 AWD FFV	5.2107279693486594
CHRYSLER	200 AWD FFV	5.555555555555555
CHRYSLER	300	5.402298850574713
CHRYSLER	300 FFV	5.402298850574713
CHRYSLER	300 FFV	5.6130268199233715
CHRYSLER	300 (MDS)	4.46360153256705
CHRYSLER	300 AWD	5.076628352490422
CHRYSLER	300 AWD FFV	5.076628352490422
CHRYSLER	300 AWD FFV	5.344827586206897
CHRYSLER	TOWN & COUNTRY FFV	4.597701149425288
CHRYSLER	TOWN & COUNTRY FFV	4.655172413793104
DODGE	CHALLENGER	5.363984674329502
DODGE	CHALLENGER	4.118773946360154
DODGE	CHALLENGER	3.754789272030652
DODGE	CHALLENGER (MDS)	4.46360153256705
DODGE	CHALLENGER (MDS)	4.21455938697318
DODGE	CHALLENGER SRT	3.754789272030652
DODGE	CHALLENGER SRT (MDS)	4.21455938697318
DODGE	CHALLENGER SRT HELLCAT	3.5057471264367823
DODGE	CHALLENGER SRT HELLCAT	3.2375478927203067
DODGE	CHARGER	4.8084291187739465
DODGE	CHARGER	5.402298850574713
DODGE	CHARGER FFV	4.8084291187739465
DODGE	CHARGER FFV	4.942528735632184
DODGE	CHARGER FFV	5.402298850574713
DODGE	CHARGER FFV	5.6130268199233715
DODGE	CHARGER (MDS)	4.21455938697318
DODGE	CHARGER (MDS)	4.46360153256705
DODGE	CHARGER (MDS)	4.21455938697318
DODGE	CHARGER AWD	5.076628352490422
DODGE	CHARGER AWD FFV	5.076628352490422
DODGE	CHARGER AWD FFV	5.344827586206897
DODGE	CHARGER AWD (MDS)	4.0038314176245215
DODGE	CHARGER SRT (MDS)	4.21455938697318
DODGE	CHARGER SRT HELLCAT	3.5057471264367823
DODGE	DART	6.379310344827586
DODGE	DART	6.130268199233717
DODGE	DART	6.0727969348659006
DODGE	DART FFV	6.149425287356323
DODGE	DART FFV	6.417624521072797
DODGE	DART GT	5.881226053639847
DODGE	DART GT	6.03448275862069
DODGE	DART TURBO AERO	6.724137931034483
DODGE	DART TURBO AERO	6.724137931034483
DODGE	DURANGO AWD	4.923371647509579
DODGE	DURANGO AWD (MDS)	3.697318007662836
DODGE	GRAND CARAVAN FFV	4.71264367816092
DODGE	GRAND CARAVAN FFV	4.846743295019158
DODGE	JOURNEY	5.019157088122606
DODGE	JOURNEY FFV	4.578544061302682
DODGE	JOURNEY FFV	4.827586206896552
DODGE	JOURNEY AWD	4.406130268199234
DODGE	VIPER SRT	3.026819923371648
FIAT	500 CABRIO	6.494252873563219
FIAT	500 CABRIO	6.781609195402299
FIAT	500 HATCHBACK	6.494252873563219
FIAT	500 HATCHBACK	6.9348659003831425
FIAT	500 HATCHBACK TURBO	6.168582375478927
FIAT	500 HATCHBACK TURBO	6.494252873563219
FIAT	500 ABARTH CABRIO	6.168582375478927
FIAT	500 ABARTH CABRIO	6.494252873563219
FIAT	500 ABARTH HATCHBACK	6.168582375478927
FIAT	500 ABARTH HATCHBACK	6.494252873563219
FIAT	500L	5.823754789272031
FIAT	500L	6.111111111111111
FIAT	500L	6.283524904214559
FIAT	500X	6.283524904214559
FIAT	500X	5.842911877394636
FIAT	500X AWD	5.708812260536399
FORD	C-MAX HYBRID	7.3180076628352495
FORD	EDGE	5.574712643678161
FORD	EDGE (Start/Stop)	5.6321839080459775
FORD	EDGE	4.865900383141763
FORD	EDGE AWD	5.402298850574713
FORD	EDGE AWD	4.674329501915709
FORD	EDGE AWD	4.674329501915709
FORD	ESCAPE	6.015325670498084
FORD	ESCAPE	5.708812260536399
FORD	ESCAPE	5.78544061302682
FORD	ESCAPE AWD	5.78544061302682
FORD	ESCAPE AWD	5.478927203065134
FORD	EXPEDITION 4X4	3.6015325670498086
FORD	EXPEDITION EL 4X4	3.5249042145593874
FORD	EXPLORER	5.153256704980843
FORD	EXPLORER FFV	4.636015325670498
FORD	EXPLORER FFV	4.942528735632184
FORD	EXPLORER AWD	4.923371647509579
FORD	EXPLORER AWD	4.157088122605364
FORD	EXPLORER FFV AWD	4.348659003831418
FORD	EXPLORER FFV AWD	4.597701149425288
FORD	F-150	5.095785440613027
FORD	F-150	4.674329501915709
FORD	F-150 (Payload Pkg)	4.96168582375479
FORD	F-150 (Payload Pkg)	4.195402298850575
FORD	F-150 FFV	4.789272030651341
FORD	F-150 FFV	5.0
FORD	F-150 FFV	4.080459770114943
FORD	F-150 FFV	4.406130268199234
FORD	F-150 FFV (Payload Pkg)	3.4674329501915713
FORD	F-150 FFV (Payload Pkg)	4.3869731800766285
FORD	F-150 4X4	4.731800766283525
FORD	F-150 4X4	4.195402298850575
FORD	F-150 4X4 (Payload Pkg)	4.482758620689656
FORD	F-150 4X4 (Payload Pkg)	3.793103448275862
FORD	F-150 FFV 4X4	4.406130268199234
FORD	F-150 FFV 4X4	4.674329501915709
FORD	F-150 FFV 4X4	3.793103448275862
FORD	F-150 FFV 4X4	4.137931034482759
FORD	F-150 FFV 4X4 (Payload Pkg)	3.352490421455939
FORD	F-150 FFV 4X4 (Payload Pkg)	4.061302681992338
FORD	FIESTA	6.551724137931035
FORD	FIESTA	6.57088122605364
FORD	FIESTA SFE	7.068965517241379
FORD	FIESTA ST	6.340996168582375
FORD	FLEX	4.291187739463602
FORD	FLEX AWD	4.195402298850575
FORD	FLEX AWD GTDI	3.831417624521073
FORD	FOCUS	6.724137931034483
FORD	FOCUS	6.9348659003831425
FORD	FOCUS FFV	6.590038314176246
FORD	FOCUS FFV	6.743295019157088
FORD	FOCUS FFV	6.494252873563219
FORD	FOCUS FFV	6.647509578544062
FORD	FOCUS FFV	6.398467432950191
FORD	FOCUS FFV	6.57088122605364
FORD	FOCUS RS AWD	5.114942528735632
FORD	FOCUS ST	5.842911877394636
FORD	FUSION	6.226053639846743
FORD	FUSION (Start/Stop)	6.398467432950191
FORD	FUSION	5.977011494252873
FORD	FUSION	5.996168582375479
FORD	FUSION AWD	5.78544061302682
FORD	FUSION HYBRID	7.509578544061303
FORD	MUSTANG	5.804597701149426
FORD	MUSTANG	5.842911877394636
FORD	MUSTANG	5.153256704980843
FORD	MUSTANG	4.942528735632184
FORD	MUSTANG	4.406130268199234
FORD	MUSTANG	4.291187739463602
FORD	MUSTANG CONVERTIBLE	5.517241379310345
FORD	MUSTANG CONVERTIBLE	4.17624521072797
FORD	SHELBY GT350 MUSTANG	3.6015325670498086
FORD	T-150 WAGON	3.448275862068966
FORD	T-150 WAGON FFV	3.1800766283524906
FORD	T-150 WAGON FFV	3.39080459770115
FORD	TAURUS	5.459770114942529
FORD	TAURUS FFV	5.019157088122606
FORD	TAURUS FFV	5.24904214559387
FORD	TAURUS AWD	4.3869731800766285
FORD	TAURUS FFV AWD	4.42528735632184
FORD	TAURUS FFV AWD	4.8084291187739465
FORD	TRANSIT CONNECT VAN	5.727969348659004
FORD	TRANSIT CONNECT VAN	5.344827586206897
FORD	TRANSIT CONNECT VAN FFV	5.344827586206897
FORD	TRANSIT CONNECT VAN FFV	5.53639846743295
FORD	TRANSIT CONNECT WAGON	5.172413793103448
FORD	TRANSIT CONNECT WAGON FFV	5.172413793103448
FORD	TRANSIT CONNECT WAGON FFV	5.402298850574713
FORD	TRANSIT CONNECT WAGON LWB	5.172413793103448
FORD	TRANSIT CONNECT WAGON LWB FFV	5.172413793103448
FORD	TRANSIT CONNECT WAGON LWB FFV	5.402298850574713
GMC	ACADIA	3.9655172413793105
GMC	ACADIA AWD	3.812260536398468
GMC	CANYON	5.268199233716476
GMC	CANYON	5.153256704980843
GMC	CANYON	5.172413793103448
GMC	CANYON	4.923371647509579
GMC	CANYON 4WD	4.923371647509579
GMC	CANYON 4WD	4.693486590038314
GMC	CANYON 4WD	4.655172413793104
GMC	SAVANA 2500 PASSENGER	1.5517241379310356
GMC	SAVANA 3500 PASSENGER	1.0919540229885065
GMC	SIERRA	4.291187739463602
GMC	SIERRA	3.735632183908046
GMC	SIERRA FFV	4.636015325670498
GMC	SIERRA FFV	4.559386973180077
GMC	SIERRA FFV	4.291187739463602
GMC	SIERRA FFV	4.521072796934866
GMC	SIERRA 4WD	4.118773946360154
GMC	SIERRA 4WD	3.6398467432950197
GMC	SIERRA 4WD FFV	4.329501915708812
GMC	SIERRA 4WD FFV	4.233716475095786
GMC	SIERRA 4WD FFV	4.137931034482759
GMC	SIERRA 4WD FFV	4.348659003831418
GMC	SIERRA eASSIST 4WD	4.17624521072797
GMC	TERRAIN	5.900383141762452
GMC	TERRAIN	4.540229885057472
GMC	TERRAIN FFV	5.900383141762452
GMC	TERRAIN FFV	5.766283524904215
GMC	TERRAIN AWD	5.49808429118774
GMC	TERRAIN AWD	4.252873563218391
GMC	YUKON	4.17624521072797
GMC	YUKON FFV	4.17624521072797
GMC	YUKON FFV	4.482758620689656
GMC	YUKON 4WD	4.061302681992338
GMC	YUKON 4WD	3.812260536398468
GMC	YUKON 4WD FFV	4.061302681992338
GMC	YUKON 4WD FFV	4.252873563218391
GMC	YUKON XL	4.17624521072797
GMC	YUKON XL FFV	4.17624521072797
GMC	YUKON XL FFV	4.482758620689656
GMC	YUKON XL 4WD	4.022988505747127
GMC	YUKON XL 4WD	3.6015325670498086
GMC	YUKON XL 4WD FFV	4.022988505747127
GMC	YUKON XL 4WD FFV	3.9272030651341003
HONDA	ACCORD	6.03448275862069
HONDA	ACCORD COUPE	5.727969348659004
HONDA	ACCORD COUPE	5.153256704980843
HONDA	ACCORD SEDAN	6.609195402298851
HONDA	ACCORD SEDAN	5.804597701149426
HONDA	ACCORD SPORT	6.417624521072797
HONDA	CIVIC COUPE	7.030651340996169
HONDA	CIVIC COUPE	6.896551724137931
HONDA	CIVIC COUPE	6.57088122605364
HONDA	CIVIC SEDAN	6.992337164750959
HONDA	CIVIC SEDAN	6.896551724137931
HONDA	CIVIC SEDAN	6.628352490421456
HONDA	CR-V	6.436781609195402
HONDA	CR-V AWD	6.130268199233717
HONDA	CR-Z	6.992337164750959
HONDA	CR-Z	6.762452107279694
HONDA	FIT	7.126436781609195
HONDA	FIT	6.973180076628353
HONDA	FIT	6.724137931034483
